word1,word2,romaji1,romaji2,reason
職場,触媒,shokuba,shokubai,insertion
触媒,燭台,shokubai,shokudai,substitution
触媒,植栽,shokubai,shokusai,substitution
燭台,植栽,shokudai,shokusai,substitution
燭台,宿題,shokudai,shukudai,substitution
食塩,食偏,shokuen,shokuhen,insertion
食塩,食前,shokuen,shokuzen,insertion
食偏,食品,shokuhen,shokuhin,substitution
食偏,食前,shokuhen,shokuzen,substitution
食費,食品,shokuhi,shokuhin,insertion
食費,食指,shokuhi,shokushi,insertion
食品,職員,shokuhin,shokuin,insertion
食品,職人,shokuhin,shokunin,substitution
食品,植林,shokuhin,shokurin,substitution
職員,職人,shokuin,shokunin,insertion
職員,植林,shokuin,shokurin,insertion
諸君,職人,shokun,shokunin,prefix
職人,植林,shokunin,shokurin,substitution
食料,食用,shokuryo,shokuyo,insertion
食料,測量,shokuryo,sokuryo,insertion
植栽,食指,shokusai,shokushi,substitution
食指,食傷,shokushi,shokusho,last_char_differs
食指,触手,shokushi,shokushu,last_char_differs
食傷,触手,shokusho,shokushu,last_char_differs
食傷,祝勝,shokusho,shukusho,substitution
焼却,生薬,shokyaku,shoyaku,insertion
消滅,書物,shometsu,shomotsu,substitution
消滅,小節,shometsu,shosetsu,substitution
書物,衝突,shomotsu,shototsu,substitution
少年,正念場,shonen,shonenba,prefix
少年,初年度,shonen,shonendo,prefix
少年,少年院,shonen,shonenin,prefix
小暑,少食,shosho,shoshoku,prefix
少食,消息,shoshoku,shosoku,insertion
少食,主食,shoshoku,shushoku,substitution
少食,粗食,shoshoku,soshoku,insertion
主筆,秀逸,shuhitsu,shuitsu,insertion
主筆,終日,shuhitsu,shujitsu,substitution
秀逸,終日,shuitsu,shujitsu,insertion
主人,主人公,shujin,shujinko,prefix
出庫,出国,shukko,shukkoku,prefix
出国,終局,shukkoku,shukyoku,substitution
宿題,祝杯,shukudai,shukuhai,substitution
祝電,祝宴,shukuden,shukuen,insertion
祝砲,祝勝,shukuho,shukusho,insertion
宿舎,祝勝,shukusha,shukusho,last_char_differs
宗教,終局,shukyo,shukyoku,prefix
終局,主翼,shukyoku,shuyoku,insertion
春菊,朱肉,shungiku,shuniku,insertion
首席,出席,shuseki,shusseki,insertion
終身,出身,shushin,shusshin,insertion
主将,主食,shusho,shushoku,prefix
出生,出席,shussei,shusseki,insertion
出動,出場,shutsudo,shutsujo,substitution
育てる,よだてる,sodateru,yodateru,substitution
其の者,酢の物,sonomono,sunomono,substitution
村立,創立,sonritsu,soritsu,insertion
礎石,層積雲,soseki,sosekiun,prefix
窄まる,窄める,subomaru,subomeru,substitution
吸い物,刷り物,suimono,surimono,insertion
空かせる,済ませる,sukaseru,sumaseru,substitution
数寄屋,鋤焼き,sukiya,sukiyaki,prefix
鋤焼き,炭焼き,sukiyaki,sumiyaki,substitution
竦める,勧める,sukumeru,susumeru,substitution
速やか,炭焼き,sumiyaka,sumiyaki,last_char_differs
砂浜,砂山,sunahama,sunayama,substitution
刷り物,売り物,surimono,urimono,insertion
煤ける,勧める,susukeru,susumeru,substitution
涼しい,ずうずうしい,suzushii,zuzushii,substitution
食べ物,建物,tabemono,tatemono,substitution
正しい,魂,tadashii,tamashii,substitution
対決,退屈,taiketsu,taikutsu,substitution
対決,隊列,taiketsu,tairetsu,substitution
対決,大雪,taiketsu,taisetsu,substitution
大国,大曲,taikoku,taikyoku,insertion
大曲,体力,taikyoku,tairyoku,substitution
松明,端末,taimatsu,tanmatsu,substitution
隊列,対立,tairetsu,tairitsu,substitution
隊列,大雪,tairetsu,taisetsu,substitution
対立,低率,tairitsu,teiritsu,substitution
大量,体力,tairyo,tairyoku,prefix
大暑,大食,taisho,taishoku,prefix
大食,淡色,taishoku,tanshoku,substitution
大食,定食,taishoku,teishoku,substitution
宝,高らか,takara,takaraka,prefix
魂,やましい,tamashii,yamashii,substitution
単勝,淡色,tansho,tanshoku,prefix
淡色,短縮,tanshoku,tanshuku,substitution
淡色,嘆息,tanshoku,tansoku,insertion
達筆,鉄筆,tappitsu,teppitsu,substitution
助かる,助ける,tasukaru,tasukeru,substitution
助かる,浸かる,tasukaru,tsukaru,insertion
助ける,付ける,tasukeru,tsukeru,insertion
縦書き,鬣,tategaki,tategami,substitution
達人,鉄人,tatsujin,tetsujin,substitution
剃髪,偵察,teihatsu,teisatsu,substitution
定刻,敵国,teikoku,tekikoku,insertion
庭球,定休日,teikyu,teikyubi,prefix
停車,停車場,teisha,teishaba,prefix
定食,低速,teishoku,teisoku,insertion
適格,敵国,tekikaku,tekikoku,substitution
適格,適役,tekikaku,tekiyaku,substitution
手回り,手触り,temawari,tezawari,substitution
手回り,遠回り,temawari,tomawari,substitution
点滅,全滅,tenmetsu,zenmetsu,substitution
鉄筆,絶筆,teppitsu,zeppitsu,substitution
鉄瓶,鉄分,tetsubin,tetsubun,substitution
鉄瓶,鉄人,tetsubin,tetsujin,substitution
とぼける,届ける,tobokeru,todokeru,substitution
とぼける,蕩ける,tobokeru,torokeru,substitution
届ける,滞る,todokeru,todokoru,substitution
届ける,止める,todokeru,todomeru,substitution
届ける,蕩ける,todokeru,torokeru,substitution
止まる,止める,todomaru,todomeru,substitution
東北,東北東,tohoku,tohokuto,prefix
常磐,常磐木,tokiwa,tokiwagi,prefix
泊まれる,泊めれる,tomareru,tomereru,substitution
遠回り,夜回り,tomawari,yomawari,substitution
蕩ける,よろける,torokeru,yorokeru,substitution
糖質,洋室,toshitsu,yoshitsu,substitution
遠ざかる,遠ざける,tozakaru,tozakeru,substitution
追試,追伸,tsuishi,tsuishin,insertion
追伸,通信,tsuishin,tsushin,insertion
仕える,浸かる,tsukaeru,tsukaru,insertion
仕える,付ける,tsukaeru,tsukeru,insertion
仕える,伝える,tsukaeru,tsutaeru,substitution
繕う,作る,tsukurou,tsukuru,insertion
連れ合い,つれない,tsureai,tsurenai,insertion
筒,つつじ,tsutsu,tsutsuji,prefix
筒,突つく,tsutsu,tsutsuku,prefix
筒,堤,tsutsu,tsutsumi,prefix
筒,包む,tsutsu,tsutsumu,prefix
つつじ,堤,tsutsuji,tsutsumi,substitution
突つく,包む,tsutsuku,tsutsumu,substitution
堤,包む,tsutsumi,tsutsumu,last_char_differs
内掛け,打ち掛け,uchigake,uchikake,substitution
内掛け,内訳,uchigake,uchiwake,substitution
打ち掛け,内訳,uchikake,uchiwake,substitution
打ち身,打ち水,uchimi,uchimizu,prefix
団扇,内訳,uchiwa,uchiwake,prefix
うだれる,茹だれる,udareru,yudareru,insertion
浮き雲,雪雲,ukigumo,yukigumo,insertion
海鳴り,弓なり,uminari,yuminari,insertion
裏口,裏打ち,uraguchi,urauchi,insertion
裏町,裏道,uramachi,uramichi,substitution
後ろ,後ろ手,ushiro,ushirode,prefix
薄墨,夕涼み,usuzumi,yusuzumi,insertion
和学,我が国,wagaku,wagakuni,prefix
別れる,沸かせる,wakareru,wakaseru,substitution
脇見,湧き水,wakimi,wakimizu,prefix
割れ物,悪者,waremono,warumono,substitution
破ける,敗れる,yabukeru,yabureru,substitution
焼き鳥,遣り取り,yakitori,yaritori,substitution
薬莢,薬局,yakkyo,yakkyoku,prefix
薬品,躍進,yakuhin,yakushin,insertion
訳詞,躍進,yakushi,yakushin,insertion
薬草,約束,yakuso,yakusoku,prefix
山彦,山鉾,yamabiko,yamaboko,substitution
山鳥,山盛り,yamadori,yamamori,substitution
山並み,山鳴り,yamanami,yamanari,substitution
山師,やましい,yamashi,yamashii,insertion
やましい,優しい,yamashii,yasashii,substitution
闇市,闇討ち,yamiichi,yamiuchi,substitution
やられる,揺られる,yarareru,yurareru,substitution
野心,養う,yashin,yashinau,prefix
休まる,休める,yasumaru,yasumeru,substitution
呼ばわり,夜回り,yobawari,yomawari,substitution
呼び物,読み物,yobimono,yomimono,substitution
横向き,横好き,yokomuki,yokozuki,substitution
横付け,横好き,yokozuke,yokozuki,last_char_differs
翌週,翌春,yokushu,yokushun,insertion
委ねる,茹だれる,yudaneru,yudareru,substitution
茹だれる,揺られる,yudareru,yurareru,substitution
雪解け,雪除け,yukidoke,yukiyoke,substitution
雪焼け,雪除け,yukiyake,yukiyoke,substitution
夕月,夕月夜,yuzuki,yuzukiyo,prefix
残雪,前節,zansetsu,zensetsu,substitution
前月,全滅,zengetsu,zenmetsu,substitution
前月,前列,zengetsu,zenretsu,substitution
前月,前節,zengetsu,zensetsu,substitution
全国,全曲,zenkoku,zenkyoku,insertion
全曲,全力,zenkyoku,zenryoku,substitution
全滅,前列,zenmetsu,zenretsu,substitution
全滅,前節,zenmetsu,zensetsu,substitution
前列,前節,zenretsu,zensetsu,substitution
善良,全力,zenryo,zenryoku,prefix
憧れる,焦がれる,akogareru,kogareru,insertion
